,09/14/23 00:00:00,09/14/23 00:15:00,09/14/23 00:30:00,09/14/23 00:45:00,09/14/23 01:00:00,09/14/23 01:15:00,09/14/23 01:30:00,09/14/23 01:45:00,09/14/23 02:00:00,09/14/23 02:15:00,09/14/23 02:30:00,09/14/23 02:45:00,09/14/23 03:00:00,09/14/23 03:15:00,09/14/23 03:30:00,09/14/23 03:45:00,09/14/23 04:00:00,09/14/23 04:15:00,09/14/23 04:30:00,09/14/23 04:45:00,09/14/23 05:00:00,09/14/23 05:15:00,09/14/23 05:30:00,09/14/23 05:45:00,09/14/23 06:00:00,09/14/23 06:15:00,09/14/23 06:30:00,09/14/23 06:45:00,09/14/23 07:00:00,09/14/23 07:15:00,09/14/23 07:30:00,09/14/23 07:45:00,09/14/23 08:00:00,09/14/23 08:15:00,09/14/23 08:30:00,09/14/23 08:45:00,09/14/23 09:00:00,09/14/23 09:15:00,09/14/23 09:30:00,09/14/23 09:45:00,09/14/23 10:00:00,09/14/23 10:15:00,09/14/23 10:30:00,09/14/23 10:45:00,09/14/23 11:00:00,09/14/23 11:15:00,09/14/23 11:30:00,09/14/23 11:45:00,09/14/23 12:00:00,09/14/23 12:15:00,09/14/23 12:30:00,09/14/23 12:45:00,09/14/23 13:00:00,09/14/23 13:15:00,09/14/23 13:30:00,09/14/23 13:45:00,09/14/23 14:00:00,09/14/23 14:15:00,09/14/23 14:30:00,09/14/23 14:45:00,09/14/23 15:00:00,09/14/23 15:15:00,09/14/23 15:30:00,09/14/23 15:45:00,09/14/23 16:00:00,09/14/23 16:15:00,09/14/23 16:30:00,09/14/23 16:45:00,09/14/23 17:00:00,09/14/23 17:15:00,09/14/23 17:30:00,09/14/23 17:45:00,09/14/23 18:00:00,09/14/23 18:15:00,09/14/23 18:30:00,09/14/23 18:45:00,09/14/23 19:00:00,09/14/23 19:15:00,09/14/23 19:30:00,09/14/23 19:45:00,09/14/23 20:00:00,09/14/23 20:15:00,09/14/23 20:30:00,09/14/23 20:45:00,09/14/23 21:00:00,09/14/23 21:15:00,09/14/23 21:30:00,09/14/23 21:45:00,09/14/23 22:00:00,09/14/23 22:15:00,09/14/23 22:30:00,09/14/23 22:45:00,09/14/23 23:00:00,09/14/23 23:15:00,09/14/23 23:30:00,09/14/23 23:45:00,09/15/23 00:00:00
max_amp,7.684615475177472e-06,1.2356981348998205e-05,8.910178907279446e-06,1.7664537347037975e-05,9.550396209911947e-06,1.4539414992594257e-05,1.5052312955449523e-05,1.1788670466620028e-05,1.601909074007312e-05,1.2600525405127604e-05,1.3698679039703076e-05,1.4064515497491068e-05,1.9116108642667855e-05,1.180411655177767e-05,1.8241276362813392e-05,1.3155475350507902e-05,1.4501081226410023e-05,1.4056964134082528e-05,1.5036091459018815e-05,1.3593979343974469e-05,2.4208891597445413e-05,1.078205724725351e-05,2.805540762058405e-05,1.0976390462745696e-05,1.6091915135390507e-05,1.3277582107752549e-05,9.175977734565853e-06,1.3783665718403317e-05,8.979377708339132e-06,1.0017432938032498e-05,1.2570500575832907e-05,1.1516969021513328e-05,9.482385469957086e-06,1.2238246086895214e-05,2.2765797903957312e-05,9.261538165070555e-06,6.818823141552374e-06,1.0732498091594017e-05,4.4258093627847895e-06,8.289078745547492e-06,8.758738614891093e-06,4.9026989448435754e-06,7.403138721641346e-06,1.0037865168191841e-05,7.3290418716751475e-06,9.753957166434023e-06,9.944256576887524e-06,8.933040516329958e-06,9.505645534928373e-06,1.3095648440239216e-05,9.118461401282188e-06,9.789696674338353e-06,1.1518420312011821e-05,1.1416437131006404e-05,1.2263673363637557e-05,9.817392433598007e-06,1.657990492629477e-05,5.2304229996997256e-05,6.449527546747942e-05,0.000365402303530566,0.0008027653134594933,0.000517891891554706,0.00021889811807178152,0.0008106723732169021,0.0010446220776071829,0.0020290821558515866,0.0023369193580216243,0.001556631972654645,0.0032879839655743635,0.0019408714064533508,0.0018981755314274409,0.004931414396981287,0.016768651053045813,0.001756933523027566,0.001188878137034407,0.0012322635174925347,0.0010032346820111851,0.0009325408224666931,0.0008763309614323204,0.0007868534312733523,0.0008470969173262849,0.0007020533268233414,0.0005526355877501925,0.0006639034016619306,0.0005346685677674686,0.0006832371959438747,0.0006428824191026663,0.0004691791325472674,0.0005133886262436323,0.0005521461517700031,0.000744375047449571,0.0012511305199932854,0.0006223017304474167,0.0007081696011315758,0.0006416116626802404,0.00030241015053129107,0.00029791941867850815
mean_amp,5.4463226833065404e-06,6.396245626665448e-06,5.891233009092542e-06,1.0574410159561457e-05,5.00197943719706e-06,8.2564988794357e-06,8.901575490717118e-06,7.767970296434329e-06,8.151072110288627e-06,7.949686323575239e-06,8.928200094588954e-06,8.037654348633757e-06,8.338401841796279e-06,6.2745754865947165e-06,1.1516611858301129e-05,6.495866153062255e-06,9.148332863593464e-06,8.839510155060389e-06,1.0871764028120113e-05,7.834015971119163e-06,1.1040499397221973e-05,6.358075448574232e-06,1.3867033704917854e-05,5.997841763664225e-06,1.1219056716150577e-05,6.257699258169894e-06,6.402381088698771e-06,6.446558071041773e-06,6.371358256023429e-06,6.323851911979249e-06,8.875621852492338e-06,6.481417703163528e-06,4.8881048353669776e-06,7.330183754116735e-06,1.2874091136597916e-05,5.202127126908918e-06,4.944103060392973e-06,6.20235525782752e-06,2.3315549263407842e-06,4.105800706847275e-06,3.964736521219884e-06,3.198455863741604e-06,4.585676076588934e-06,5.919902393463221e-06,4.030821962337242e-06,5.926159540083102e-06,6.114788282429759e-06,5.592917025774746e-06,5.936778618982002e-06,5.9878684039209575e-06,5.619575050552954e-06,5.886906056593094e-06,7.024919230176265e-06,6.401938906614214e-06,7.053226658927484e-06,5.464297289247884e-06,9.89012088888798e-06,3.076887525672119e-05,4.327862980349993e-05,0.00016391419241624535,0.0004614943713162804,0.0003223452334837853,0.00012999111042305664,0.0004787734690616006,0.0006139412912549758,0.001562383696886938,0.0014656751810689104,0.0011006872255552478,0.0020096683295531474,0.001431577901132449,0.0013041552398201952,0.0029608690727512734,0.008919226272987415,0.0012338649083756274,0.0008200793427838401,0.0008752443556578883,0.0007276347169376327,0.000650570098651118,0.0005693432662628367,0.0004288414326316158,0.0005833355564012293,0.0004886209016981683,0.00034250355000383823,0.0003782864283054669,0.0003851769856349647,0.00039774931827795047,0.00040089267182726,0.0003189358311082615,0.0003389309399662092,0.00034348402846739475,0.0003720549762271626,0.000755660346763751,0.0003448312586474385,0.00044817429718241986,0.00034803276358034654,0.00018817727783910663,0.00018855224366019226
median_amp,5.268456404484711e-06,6.1704217437826026e-06,5.678632252520313e-06,1.0038474450391964e-05,4.8975450559714915e-06,8.239458738828044e-06,8.600472613749449e-06,7.724840573263988e-06,8.070384633231616e-06,7.68138136863577e-06,8.953990353012967e-06,7.588236390928498e-06,7.870019243280967e-06,6.030570915954977e-06,1.1459609208743842e-05,6.11284503984234e-06,8.599013149193621e-06,8.44585742366722e-06,1.0582848130131223e-05,7.63744411704597e-06,1.0429660727113028e-05,6.07733917256908e-06,1.3354481410754893e-05,5.723230257637246e-06,1.107165824011525e-05,5.65594520985551e-06,6.370585914634095e-06,6.259520327051717e-06,6.251269616252239e-06,6.091305871738917e-06,8.85624715300713e-06,6.1759791647833285e-06,4.718701173772967e-06,7.294771503444074e-06,1.2335766267980091e-05,4.895780476334221e-06,4.864743247994186e-06,6.042615904183215e-06,2.1935538118962624e-06,3.9539442216153616e-06,3.6549010352431704e-06,3.194220465182918e-06,4.453444960964355e-06,5.674387230797929e-06,3.7703731296268783e-06,5.659729171852545e-06,5.966160479110266e-06,5.518474003646259e-06,5.901443855319147e-06,5.573558907985716e-06,5.49068247978863e-06,5.638086869046725e-06,6.894190754691292e-06,6.198247843731865e-06,6.789738854846573e-06,5.334111687998002e-06,9.818313651319953e-06,3.0397234850183677e-05,4.1349889459794283e-05,0.00014557359231403568,0.0004453426055631873,0.00032121988255789827,0.000125246459702998,0.00046595833407173635,0.0005975889355566435,0.001541343111977355,0.0014397700802664312,0.0010787384476172686,0.001976168997351849,0.001408469702267177,0.001287013465908375,0.0028443858902263454,0.008208975154078505,0.0012115581100540984,0.0007826544676491844,0.0008676603734336361,0.0007268702009431425,0.0006387035649784931,0.0005619625947502452,0.00041071099756034054,0.0005798061837367692,0.0004779573843012807,0.00032828989410194195,0.0003714284302807555,0.00038189712172328154,0.0003792963069725547,0.0003972538128890413,0.000313068926573965,0.00032956154470850456,0.0003385277899430819,0.0003696663381967349,0.0007436280131263281,0.00033571091761174464,0.00042891569594207435,0.0003327370449208477,0.00018022024939127397,0.00018386465282320988
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1,24,8,4,103,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
impulses_ch2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,10,1,30,46,468,408,187,743,343,273,1582,10799,229,71,84,29,27,26,9,21,20,5,16,16,18,10,7,3,7,8,114,8,21,7,0,0
impulses_ch1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,101,781,341,49,864,1206,6737,6167,3754,9774,6373,5242,12691,11286,4828,2089,2485,1832,1489,1010,539,1144,765,372,472,533,609,659,392,405,413,563,2049,452,914,475,111,117
max_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
