,08/28/23 00:00:00,08/28/23 00:15:00,08/28/23 00:30:00,08/28/23 00:45:00,08/28/23 01:00:00,08/28/23 01:15:00,08/28/23 01:30:00,08/28/23 01:45:00,08/28/23 02:00:00,08/28/23 02:15:00,08/28/23 02:30:00,08/28/23 02:45:00,08/28/23 03:00:00,08/28/23 03:15:00,08/28/23 03:30:00,08/28/23 03:45:00,08/28/23 04:00:00,08/28/23 04:15:00,08/28/23 04:30:00,08/28/23 04:45:00,08/28/23 05:00:00,08/28/23 05:15:00,08/28/23 05:30:00,08/28/23 05:45:00,08/28/23 06:00:00,08/28/23 06:15:00,08/28/23 06:30:00,08/28/23 06:45:00,08/28/23 07:00:00,08/28/23 07:15:00,08/28/23 07:30:00,08/28/23 07:45:00,08/28/23 08:00:00,08/28/23 08:15:00,08/28/23 08:30:00,08/28/23 08:45:00,08/28/23 09:00:00,08/28/23 09:15:00,08/28/23 09:30:00,08/28/23 09:45:00,08/28/23 10:00:00,08/28/23 10:15:00,08/28/23 10:30:00,08/28/23 10:45:00,08/28/23 11:00:00,08/28/23 11:15:00,08/28/23 11:30:00,08/28/23 11:45:00,08/28/23 12:00:00,08/28/23 12:15:00,08/28/23 12:30:00,08/28/23 12:45:00,08/28/23 13:00:00,08/28/23 13:15:00,08/28/23 13:30:00,08/28/23 13:45:00,08/28/23 14:00:00,08/28/23 14:15:00,08/28/23 14:30:00,08/28/23 14:45:00,08/28/23 15:00:00,08/28/23 15:15:00,08/28/23 15:30:00,08/28/23 15:45:00,08/28/23 16:00:00,08/28/23 16:15:00,08/28/23 16:30:00,08/28/23 16:45:00,08/28/23 17:00:00,08/28/23 17:15:00,08/28/23 17:30:00,08/28/23 17:45:00,08/28/23 18:00:00,08/28/23 18:15:00,08/28/23 18:30:00,08/28/23 18:45:00,08/28/23 19:00:00,08/28/23 19:15:00,08/28/23 19:30:00,08/28/23 19:45:00,08/28/23 20:00:00,08/28/23 20:15:00,08/28/23 20:30:00,08/28/23 20:45:00,08/28/23 21:00:00,08/28/23 21:15:00,08/28/23 21:30:00,08/28/23 21:45:00,08/28/23 22:00:00,08/28/23 22:15:00,08/28/23 22:30:00,08/28/23 22:45:00,08/28/23 23:00:00,08/28/23 23:15:00,08/28/23 23:30:00,08/28/23 23:45:00,08/29/23 00:00:00
max_amp,0.0008146541057891456,0.0014073880770146463,0.0010433163866849383,0.0016163844346561355,0.0013326786112260174,0.001429320199909709,0.0010570999181307628,0.0012363816296285658,0.0012685319396425671,0.0009952810338976434,0.0009202754244739739,0.0010880692659594022,0.0007642723558123732,0.000959656362138813,0.0012327779304187197,0.0011971287794109583,0.0008157995716855377,0.0012248368436331746,0.0009794500468709745,0.0011904262680686056,0.0010142662944271328,0.0014555714018599545,0.0015026521080203597,0.0011558475080031899,0.0010893580263481029,0.0007561346412690057,0.001233733790417084,0.001084552076016399,0.0010155790301559831,0.0008289212852574208,0.0013044435219828042,0.001716194281856103,0.001166793970271063,0.0015148199462382975,0.00095304508163883,0.001138222877115089,0.0008788847622856424,0.0013527856203446578,0.001225189534225365,0.0007515012836342206,0.0011799487526987517,0.0011648592041012132,0.0011802248918773085,0.0014966088005544972,0.0015414156306264074,0.0009418028248989499,0.0009285469430668888,0.0014414603743352257,0.0011136677914922726,0.01816944956733323,0.008277841714324356,0.00857513688860035,0.007639798048692819,0.00589749327484505,0.009932147079423463,0.0062995832651982515,0.006563915098143762,0.00696439180407339,0.00820157343231334,0.005730670576134471,0.004262180525593045,0.003716260999770923,0.0047712569683958815,0.0038911609045438325,0.002392472379833562,0.002301413592055427,0.002604114168360349,0.0023783255596728343,0.0022540246127245455,0.002270293491398096,0.001298511089211214,0.00145105114583972,0.001281704962189691,0.0016767034279722033,0.002127471561734536,0.0015320529043998741,0.0018597606199814572,0.002342869655668606,0.0016795804779386686,0.0011844365456475455,0.0024007146743945224,0.0014493929439867053,0.0016037181055466058,0.0017936277055182535,0.0014893019077987792,0.0013942930269004606,0.001344567972106656,0.0013032527205993428,0.0016348625222759427,0.0012744709862649033,0.0011198860533970065,0.001599734033183412,0.0015124216801994856,0.0011212247077929097,0.0015228115065900054,0.0015564377175412462,0.0011519138734518801
mean_amp,0.0004950001186071483,0.0009653723739160773,0.0007155286897544045,0.0008224857597679204,0.0008122192106298488,0.0009173126795426724,0.0007051210428920331,0.0008545800725574085,0.0008250718805565682,0.000635476337297688,0.0006428806107745482,0.0006406390588757096,0.000549181658405291,0.0005522421681946949,0.0007977366223122534,0.0007268745729390665,0.00045593048044279466,0.0008402205589665253,0.000631649977843548,0.0007139420958157554,0.0007161794557514941,0.0008889232476699657,0.0009828803190454142,0.000816724363665737,0.0006055202183393878,0.00052187319052248,0.0007431159466663406,0.0007127030893991644,0.0005422916444026326,0.00047813562863994894,0.0006161651918335866,0.0009900254087250766,0.0007655613822563508,0.0009294579162877938,0.000571792053048334,0.00069471993296993,0.0005642331541024348,0.0009023726603774687,0.0007328364659265677,0.0005240406480086749,0.0007221959359442876,0.0007322585753434993,0.0009032164817532202,0.000944882704457729,0.0009758581073709774,0.0006860939209717192,0.0006929556753470496,0.0009503178279518784,0.000656343755475534,0.011515933699934677,0.0059035566852826005,0.005237290997328039,0.004889529180398266,0.004023710307183742,0.007866721124383289,0.004155256942313851,0.005028943273348203,0.00476622831635646,0.0061900059440036705,0.004243813055432657,0.002944668241776083,0.0025303752659992635,0.003447991250907828,0.0024802075097626482,0.0016724010239538263,0.001334061895424657,0.0018555676759296792,0.0016201976229173666,0.0015833281223421015,0.0014356972595836054,0.0009151675845450934,0.0010210026916261468,0.0008905032743706227,0.0011149015435544711,0.001369340914098091,0.0011620555925228582,0.0013047140593533022,0.0015408954241367928,0.0012262763957136534,0.0008324681572405098,0.0015325259695677335,0.001034752434384199,0.0010234663980396698,0.0010507804489014044,0.0010084379471987427,0.0008874168835626418,0.0009163822893640861,0.000725085594794702,0.0008182651381528094,0.0007450702420271244,0.0006283940480442367,0.000959054212544056,0.000942744036107859,0.0007814371744954314,0.0007584420195473927,0.0009235158465510846,0.0007842048942315075
median_amp,0.0004771599495685785,0.0009402816277892438,0.0006992641847709805,0.000780368341221612,0.0007990146299384547,0.0009025888622662659,0.0007038847849355214,0.0008319881773120887,0.0008226980404241561,0.0006271197461286261,0.000634508781558202,0.0006182401781341237,0.0005404546041239699,0.0005220802887008665,0.0007825791784153715,0.0007272583635914394,0.0004331972718597272,0.0008210011799655848,0.0006103682326888811,0.0007048852782568576,0.000698986641882938,0.0008676991126103186,0.0009706009429571096,0.0008135386720349964,0.0005735340020051966,0.000525975082127286,0.000734391970413707,0.0006832721912945638,0.0005333007948065221,0.00046207892114717177,0.0005971130861481087,0.0009565555023292698,0.000733528926379508,0.0008611632305576345,0.0005354190768704888,0.0006815439458044953,0.0005458608881905318,0.000908000648543475,0.0007102143078189219,0.0005080227925764375,0.0007216676900002198,0.0007109735844775361,0.0009132390035836461,0.0009441457194151186,0.0009508653614784355,0.0006890807128708136,0.0006931289972253407,0.0009406235217183556,0.0006298477679133158,0.011220423285958203,0.005839684501956257,0.005031457652226502,0.004872299779687934,0.003912020355166269,0.007799932139475793,0.004023414549470467,0.004952715852513961,0.004670639386360454,0.006080094376807156,0.004193573382066336,0.002899201237745228,0.0024718189758293424,0.003455098098041425,0.0024668824129345955,0.0016361343960689468,0.0012679027985991703,0.0018559222421193292,0.0015809558071975451,0.0015340921032744868,0.001383613777399349,0.0009102637341965916,0.0009949756664137813,0.0008806498781511827,0.001080207779265817,0.0013595500562096367,0.001171274921153979,0.0012922133778309635,0.001506421251218805,0.001180975350106155,0.0008068672214222464,0.0014983739156110756,0.001027359770739845,0.0010050077234896202,0.0010305398582071568,0.0009990986041206107,0.0008801981200648923,0.0008977205176576992,0.0007108316712344527,0.000802168272683227,0.0007417855842299287,0.000599361904444667,0.0009297521733661749,0.0009512660792257467,0.0007580535695459244,0.0007195757024623345,0.0009029070060784588,0.0007870459605898159
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,4,0,1,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,1,0,1,1,1,1,3,0,1787,284,205,169,114,564,103,173,126,354,98,39,32,76,25,10,6,7,5,1,5,0,0,0,2,6,4,4,0,1,0,3,2,3,1,0,0,0,1,1,1,1,0,2,1,2,3,1
impulses_ch2,28,137,77,106,104,163,83,103,123,40,68,49,36,40,77,79,28,106,56,72,57,145,185,96,44,30,90,73,38,27,69,168,100,135,31,56,31,148,92,29,91,95,165,182,168,61,58,163,71,14348,7918,5956,5308,3596,11363,3868,5660,5292,7766,4359,1842,1218,2535,1246,443,257,688,490,423,375,96,128,110,179,335,197,211,313,238,69,358,134,119,152,110,94,92,34,76,74,41,122,137,89,55,137,98
impulses_ch1,816,2920,1544,1986,1960,2453,1659,2439,2230,1242,1362,1312,955,971,2069,1593,597,2030,1277,1572,1612,2315,2784,1950,1243,955,1723,1605,912,712,1217,2902,1814,2512,1039,1537,1135,2476,1589,866,1595,1783,2416,2635,2750,1636,1590,2639,1422,10393,17097,17650,18029,18619,14660,18554,18110,18786,16852,18383,16821,15290,18151,14833,9414,6446,11517,8896,8284,6718,2966,3649,2567,3839,5369,4079,4353,5733,4177,1789,5796,2834,2955,2895,2830,2282,2481,1436,1828,1533,1066,2593,2211,1593,1451,2233,1579
max_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
