datetime,shear_stress
2022-07-13 19:45:00,2.806534194
2022-07-13 20:00:00,2.585446067
2022-07-13 20:15:00,2.850482077
2022-07-13 20:30:00,2.850482077
2022-07-13 20:45:00,2.809332526
2022-07-13 21:00:00,2.966795109
2022-07-13 21:15:00,2.621485885
2022-07-13 21:30:00,3.170028414
2022-07-13 21:45:00,2.620222033
2022-07-13 22:00:00,2.702757109
2022-07-13 22:15:00,2.937981774
2022-07-13 22:30:00,3.240152691
2022-07-13 22:45:00,2.889886192
2022-07-13 23:00:00,3.178900804
2022-07-13 23:15:00,2.486698915
2022-07-13 23:30:00,2.681281933
2022-07-13 23:45:00,2.937981774
2022-07-14 00:00:00,3.140545218
2022-07-14 00:15:00,2.937981774
2022-07-14 00:30:00,3.163351157
2022-07-14 00:45:00,2.937981774
2022-07-14 01:00:00,3.147464192
2022-07-14 01:15:00,3.112920136
2022-07-14 01:30:00,3.163351157
2022-07-14 01:45:00,3.072070407
2022-07-14 02:00:00,3.170028414
2022-07-14 02:15:00,3.112920136
2022-07-14 02:30:00,2.990152326
2022-07-14 02:45:00,2.952144141
2022-07-14 03:00:00,2.868861413
2022-07-14 03:15:00,2.824730367
2022-07-14 03:30:00,3.170028414
2022-07-14 03:45:00,2.741175767
2022-07-14 04:00:00,2.612580364
2022-07-14 04:15:00,2.848335156
2022-07-14 04:30:00,3.163351157
2022-07-14 04:45:00,3.178900804
2022-07-14 05:00:00,2.541600804
2022-07-14 05:15:00,3.240152691
2022-07-14 05:30:00,3.163351157
2022-07-14 05:45:00,2.865264841
2022-07-14 06:00:00,3.063092591
2022-07-14 06:15:00,3.024964938
2022-07-14 06:30:00,2.861501224
2022-07-14 06:45:00,3.003605064
2022-07-14 07:00:00,3.003605064
2022-07-14 07:15:00,2.674409324
2022-07-14 07:30:00,3.231856704
2022-07-14 07:45:00,2.882350602
2022-07-14 08:00:00,2.951614648
2022-07-14 08:15:00,2.975876455
2022-07-14 08:30:00,2.655437356
2022-07-14 08:45:00,2.693865847
2022-07-14 09:00:00,2.595555004
2022-07-14 09:15:00,2.930515796
2022-07-14 09:30:00,2.951614648
2022-07-14 09:45:00,2.480434702
2022-07-14 10:00:00,2.332164077
2022-07-14 10:15:00,2.421190833
2022-07-14 10:30:00,2.830138952
2022-07-14 10:45:00,2.561071755
2022-07-14 11:00:00,2.740361503
2022-07-14 11:15:00,2.561071755
2022-07-14 11:30:00,2.434525911
2022-07-14 11:45:00,2.315699028
2022-07-14 12:00:00,2.337778475
2022-07-14 12:15:00,2.718175614
2022-07-14 12:30:00,2.412945545
2022-07-14 12:45:00,2.217791585
2022-07-14 13:00:00,2.457996807
2022-07-14 13:15:00,2.296054702
2022-07-14 13:30:00,2.31217644
2022-07-14 13:45:00,2.26032542
2022-07-14 14:00:00,2.667980638
2022-07-14 14:15:00,2.653186043
2022-07-14 14:30:00,2.498576931
2022-07-14 14:45:00,2.516704974
2022-07-14 15:00:00,2.248963815
2022-07-14 15:15:00,2.686500074
2022-07-14 15:30:00,2.596697989
2022-07-14 15:45:00,2.577138743
2022-07-14 16:00:00,2.35771523
2022-07-14 16:15:00,2.525004731
2022-07-14 16:30:00,2.398343482
2022-07-14 16:45:00,2.488971153
2022-07-14 17:00:00,2.590450777
2022-07-14 17:15:00,2.421027563
2022-07-14 17:30:00,2.84353106
2022-07-14 17:45:00,2.221682866
2022-07-14 18:00:00,2.32416861
2022-07-14 18:15:00,2.305357577
2022-07-14 18:30:00,2.546932691
2022-07-14 18:45:00,2.448201767
2022-07-14 19:00:00,2.510322769
2022-07-14 19:15:00,2.686500074
2022-07-14 19:30:00,2.285279256
2022-07-14 19:45:00,2.213332352
2022-07-14 20:00:00,2.338145551
2022-07-14 20:15:00,2.248963815
2022-07-14 20:30:00,2.305333187
2022-07-14 20:45:00,2.275889355
2022-07-14 21:00:00,2.427364656
2022-07-14 21:15:00,2.653186043
2022-07-14 21:30:00,2.5675822
2022-07-14 21:45:00,2.5675822
2022-07-14 22:00:00,2.395865762
2022-07-14 22:15:00,2.637987769
2022-07-14 22:30:00,2.78023424
2022-07-14 22:45:00,2.369145129
2022-07-14 23:00:00,2.369145129
2022-07-14 23:15:00,2.619205231
2022-07-14 23:30:00,3.039982265
2022-07-14 23:45:00,2.397858526
2022-07-15 00:00:00,2.380715283
2022-07-15 00:15:00,2.242061569
2022-07-15 00:30:00,2.792231579
2022-07-15 00:45:00,2.655337987
2022-07-15 01:00:00,3.227118074
2022-07-15 01:15:00,3.244596229
2022-07-15 01:30:00,3.268217014
