,08/13/23 00:00:00,08/13/23 00:15:00,08/13/23 00:30:00,08/13/23 00:45:00,08/13/23 01:00:00,08/13/23 01:15:00,08/13/23 01:30:00,08/13/23 01:45:00,08/13/23 02:00:00,08/13/23 02:15:00,08/13/23 02:30:00,08/13/23 02:45:00,08/13/23 03:00:00,08/13/23 03:15:00,08/13/23 03:30:00,08/13/23 03:45:00,08/13/23 04:00:00,08/13/23 04:15:00,08/13/23 04:30:00,08/13/23 04:45:00,08/13/23 05:00:00,08/13/23 05:15:00,08/13/23 05:30:00,08/13/23 05:45:00,08/13/23 06:00:00,08/13/23 06:15:00,08/13/23 06:30:00,08/13/23 06:45:00,08/13/23 07:00:00,08/13/23 07:15:00,08/13/23 07:30:00,08/13/23 07:45:00,08/13/23 08:00:00,08/13/23 08:15:00,08/13/23 08:30:00,08/13/23 08:45:00,08/13/23 09:00:00,08/13/23 09:15:00,08/13/23 09:30:00,08/13/23 09:45:00,08/13/23 10:00:00,08/13/23 10:15:00,08/13/23 10:30:00,08/13/23 10:45:00,08/13/23 11:00:00,08/13/23 11:15:00,08/13/23 11:30:00,08/13/23 11:45:00,08/13/23 12:00:00,08/13/23 12:15:00,08/13/23 12:30:00,08/13/23 12:45:00,08/13/23 13:00:00,08/13/23 13:15:00,08/13/23 13:30:00,08/13/23 13:45:00,08/13/23 14:00:00,08/13/23 14:15:00,08/13/23 14:30:00,08/13/23 14:45:00,08/13/23 15:00:00,08/13/23 15:15:00,08/13/23 15:30:00,08/13/23 15:45:00,08/13/23 16:00:00,08/13/23 16:15:00,08/13/23 16:30:00,08/13/23 16:45:00,08/13/23 17:00:00,08/13/23 17:15:00,08/13/23 17:30:00,08/13/23 17:45:00,08/13/23 18:00:00,08/13/23 18:15:00,08/13/23 18:30:00,08/13/23 18:45:00,08/13/23 19:00:00,08/13/23 19:15:00,08/13/23 19:30:00,08/13/23 19:45:00,08/13/23 20:00:00,08/13/23 20:15:00,08/13/23 20:30:00,08/13/23 20:45:00,08/13/23 21:00:00,08/13/23 21:15:00,08/13/23 21:30:00,08/13/23 21:45:00,08/13/23 22:00:00,08/13/23 22:15:00,08/13/23 22:30:00,08/13/23 22:45:00,08/13/23 23:00:00,08/13/23 23:15:00,08/13/23 23:30:00,08/13/23 23:45:00,08/14/23 00:00:00
max_amp,3.074637431992448e-05,6.351604931949344e-05,4.346204765702254e-05,7.868177560161821e-05,7.218899046135763e-05,4.700969318973959e-05,5.0707747135146774e-05,4.3678131622813286e-05,5.1941198338100985e-05,3.7335754736291606e-05,5.603617743664694e-05,5.902624216416617e-05,9.334559707745777e-05,5.20817122691147e-05,4.3488835798078595e-05,6.50735663378027e-05,5.3997921546455734e-05,4.069219139262094e-05,4.4880743989039406e-05,5.147065363956833e-05,4.127948996891387e-05,6.915059015513761e-05,3.4019108118306314e-05,5.742772468920899e-05,6.656817154132577e-05,5.105876669304914e-05,7.694415770918934e-05,7.024876983316076e-05,4.576517280186914e-05,7.65635995804662e-05,4.279572284621141e-05,2.282544799315289e-05,3.5113586965561205e-05,3.784031460218041e-05,4.415302201763433e-05,5.669884161812309e-05,6.66810443600277e-05,3.8986582830576616e-05,4.2801788448020935e-05,4.7146885899597745e-05,7.018340437426635e-05,5.745341232336104e-05,4.510212332282656e-05,6.502690319885942e-05,4.743287265186886e-05,5.173577347544154e-05,2.6354864448298393e-05,5.090997916305158e-05,3.354606408698431e-05,3.643502304872703e-05,4.8486802210968155e-05,5.297007513789427e-05,6.068766936982575e-05,4.9526658576466914e-05,2.676028422595655e-05,3.223291180647906e-05,4.0063408704080154e-05,3.216487833271317e-05,5.687754562007984e-05,3.909992655298103e-05,5.376150878074683e-05,6.104160744712995e-05,3.465446492292046e-05,4.6936317742302154e-05,4.112967822712774e-05,8.678092244601982e-05,1.9792664379408608e-05,4.8198838631303855e-05,3.323910450355484e-05,4.2625760779884036e-05,5.0989118824300005e-05,5.2079809647249534e-05,4.290196844357087e-05,5.239874135509091e-05,0.00010822399945721722,0.0005002703027020808,0.00039770287986054986,0.00019713909519191616,0.00015663285721391425,9.909004972911232e-05,0.00020784469089448154,0.0001885384148850841,0.00025152986457191613,0.0005344311838236153,0.0004411076652475129,0.0002531461942261649,0.00019117112957612095,0.00014037554260480618,0.000239817419420372,9.10644516063322e-05,0.00015507937546697115,0.00010329591311286319,0.0001225312451284748,6.82563684665368e-05,9.197583728314104e-05,7.633027096358745e-05,4.490307908838097e-05
mean_amp,1.545815052375556e-05,4.299052433625935e-05,1.9347079618979913e-05,3.8121345786177005e-05,3.7963715555332444e-05,2.9840083310193012e-05,3.1454343297083266e-05,2.6241914322661943e-05,3.3031804207745945e-05,2.1513457520164606e-05,3.4265318420391737e-05,2.9896748166360604e-05,5.112187482394588e-05,3.0414683919968653e-05,3.13421364109477e-05,3.2800312628256044e-05,3.0616242038448115e-05,2.382341825091142e-05,2.604522056344828e-05,2.705161357933791e-05,2.6176434167278126e-05,3.8329846354005466e-05,2.030191013319756e-05,3.151359201911278e-05,3.365899742883642e-05,3.3749218853322324e-05,3.981057193993653e-05,3.1131572749720736e-05,2.6927284150952725e-05,2.804784279418255e-05,2.6590275488680402e-05,1.4551262744930397e-05,1.9943484174387085e-05,1.9365554489263412e-05,2.6377651177725082e-05,2.9251036505482866e-05,4.430171482132687e-05,2.147045806185393e-05,2.622722066884774e-05,2.6253449736466957e-05,3.6139823944872624e-05,2.782156640266903e-05,2.5593951159852412e-05,3.2878803644568426e-05,2.620722666148843e-05,2.7720117895126796e-05,1.5387253431579545e-05,3.250077191353838e-05,2.2075070161011818e-05,2.1413429270883346e-05,2.9236616251103257e-05,2.9102362836688375e-05,3.146916498094348e-05,2.8481224555375468e-05,1.5211451306203075e-05,1.593964468418557e-05,2.172377828114147e-05,1.6491472822143355e-05,2.860513184603134e-05,1.9747615161233384e-05,2.8063475256729772e-05,3.581212343580142e-05,2.0670885047392843e-05,2.681463516964362e-05,2.5568362310623933e-05,5.42325433378697e-05,1.1583586020770419e-05,2.5504684123767305e-05,2.0453309734194143e-05,1.8564764562729788e-05,2.3748402244426956e-05,3.668495462498302e-05,2.6193920400985653e-05,3.061530817679734e-05,6.41988085159193e-05,0.0003599415901285157,0.00029952450402201,0.00013790355243630765,0.00010622125199852007,7.403462246337943e-05,0.00014582207052661925,0.00012892066101570369,0.00016255309140931557,0.0002724853449810069,0.00024197505724159903,0.00016413516498131164,0.00012279752070459642,0.00010223104270823745,0.0001521210402073183,6.262529188231093e-05,9.014896392133581e-05,5.925021803203117e-05,5.845841036940602e-05,4.6043186046682325e-05,5.209591618327072e-05,4.711955909648123e-05,3.30289086044504e-05
median_amp,1.4533364292143981e-05,4.091876206993261e-05,1.770942330234573e-05,3.715406148515359e-05,3.5936689922664296e-05,2.9298120977737437e-05,3.0226958435248543e-05,2.5046474535530418e-05,3.310557598383728e-05,2.0873576896864794e-05,3.361161070035401e-05,2.9217184487964342e-05,4.76836410854756e-05,2.9541281570811477e-05,3.197123246809601e-05,3.195619749643697e-05,2.8267522610636636e-05,2.2059614951556162e-05,2.414384189795149e-05,2.569706817594002e-05,2.502722579971448e-05,3.610774240415222e-05,1.9876664881049384e-05,3.0210013233778663e-05,3.214425669797864e-05,3.337186064606458e-05,3.7517604847118036e-05,2.904276730845121e-05,2.5739445418189093e-05,2.6502698780301233e-05,2.5697916435464673e-05,1.3905216395900732e-05,1.9400688696020145e-05,1.895815736595961e-05,2.557709458852936e-05,2.7299497316817346e-05,4.352420782196289e-05,2.0227044708845202e-05,2.5918945535747133e-05,2.458127195540309e-05,3.405135750423172e-05,2.5909634173538667e-05,2.541467208887089e-05,3.108064107755306e-05,2.515872878513192e-05,2.776235606161635e-05,1.5071229102692277e-05,3.106587782452353e-05,2.123001587021561e-05,2.0315828859264296e-05,2.9775658638381697e-05,2.686441386256096e-05,3.035472168263578e-05,2.7083607462799732e-05,1.4997903930550974e-05,1.4832911277248595e-05,2.0776167801119993e-05,1.581260312983046e-05,2.8152434157735835e-05,1.807322085577023e-05,2.5909003671423685e-05,3.4392795518858624e-05,1.993949405786712e-05,2.5687938938752723e-05,2.5110282602525665e-05,5.209188280807994e-05,1.1196766725670247e-05,2.3730606672607253e-05,1.9877304270299524e-05,1.7510855973913504e-05,2.222024337948017e-05,3.681152830842173e-05,2.6501672377221225e-05,2.8730535367592324e-05,6.153126773740225e-05,0.00036035401589828737,0.00028842993910917095,0.0001355025793728887,0.00010396796178921753,7.368237392043657e-05,0.000142446947171388,0.0001275799274022551,0.0001580826333554992,0.0002591576464126144,0.00022915001357840995,0.00015810646355298276,0.00011631944845968725,0.00010291293486920089,0.0001479605294800407,6.112526499687303e-05,8.763391796826148e-05,5.759459080700229e-05,5.590556949729786e-05,4.557529568164259e-05,5.059988529408698e-05,4.556760705312122e-05,3.172296505607599e-05
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
impulses_ch1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,239,128,9,0,0,17,18,14,100,84,22,7,7,24,0,4,0,2,0,0,2,0
max_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10779142360103633,0.10181193724430077,0.0,0.0,0.0,0.0,0.0,0.0,0.13681438305884552,0.1129235623033633,0.05825345980037434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10660861469127399,0.09937707820527168,0.0,0.0,0.0,0.0,0.0,0.0,0.10602491496327082,0.1129235623033633,0.05825345980037434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
