datetime,shear_stress
2022-08-01 00:00:00,
2022-08-01 00:15:00,
2022-08-01 00:30:00,
2022-08-01 00:45:00,
2022-08-01 01:00:00,
2022-08-01 01:15:00,
2022-08-01 01:30:00,
2022-08-01 01:45:00,
2022-08-01 02:00:00,
2022-08-01 02:15:00,
2022-08-01 02:30:00,
2022-08-01 02:45:00,
2022-08-01 03:00:00,60.456443338056
2022-08-01 03:15:00,60.456443338056
2022-08-01 03:30:00,60.456443338056
2022-08-01 03:45:00,60.456443338056
2022-08-01 04:00:00,60.41851856949029
2022-08-01 04:15:00,60.41851856949029
2022-08-01 04:30:00,60.41851856949029
2022-08-01 04:45:00,60.41851856949029
2022-08-01 05:00:00,60.30704565800612
2022-08-01 05:15:00,60.30704565800612
2022-08-01 05:30:00,60.30704565800612
2022-08-01 05:45:00,60.36126779207219
2022-08-01 06:00:00,60.30704565800612
2022-08-01 06:15:00,60.30704565800612
2022-08-01 06:30:00,60.30704565800612
2022-08-01 06:45:00,60.30704565800612
2022-08-01 07:00:00,60.228732589135504
2022-08-01 07:15:00,60.30704565800612
2022-08-01 07:30:00,60.30704565800612
2022-08-01 07:45:00,60.30704565800612
2022-08-01 08:00:00,60.30704565800612
2022-08-01 08:15:00,60.30704565800612
2022-08-01 08:30:00,60.30704565800612
2022-08-01 08:45:00,60.23777964616255
2022-08-01 09:00:00,60.23777964616255
2022-08-01 09:15:00,60.19863074700967
2022-08-01 09:30:00,60.19863074700967
2022-08-01 09:45:00,60.04637629674046
2022-08-01 10:00:00,60.04637629674046
2022-08-01 10:15:00,60.04637629674046
2022-08-01 10:30:00,60.01754566430933
2022-08-01 10:45:00,60.01754566430933
2022-08-01 11:00:00,59.976998177246976
2022-08-01 11:15:00,59.976998177246976
2022-08-01 11:30:00,59.976998177246976
2022-08-01 11:45:00,59.976998177246976
2022-08-01 12:00:00,59.976998177246976
2022-08-01 12:15:00,59.976998177246976
2022-08-01 12:30:00,59.915426451878176
2022-08-01 12:45:00,59.98939536140443
2022-08-01 13:00:00,59.98814534952345
2022-08-01 13:15:00,59.98939536140443
2022-08-01 13:30:00,59.98939536140443
2022-08-01 13:45:00,60.1669433443592
2022-08-01 14:00:00,60.19863074700967
2022-08-01 14:15:00,60.19863074700967
2022-08-01 14:30:00,60.19863074700967
2022-08-01 14:45:00,60.19863074700967
2022-08-01 15:00:00,60.20343053809084
2022-08-01 15:15:00,60.23689419611189
2022-08-01 15:30:00,60.23689419611189
2022-08-01 15:45:00,60.25185745728103
2022-08-01 16:00:00,60.31895590372618
2022-08-01 16:15:00,60.31895590372618
2022-08-01 16:30:00,60.32670372939131
2022-08-01 16:45:00,60.33823088829533
2022-08-01 17:00:00,60.33823088829533
2022-08-01 17:15:00,60.33823088829533
2022-08-01 17:30:00,60.35789621268392
2022-08-01 17:45:00,60.370758107873016
2022-08-01 18:00:00,60.370758107873016
2022-08-01 18:15:00,60.35789621268392
2022-08-01 18:30:00,60.35789621268392
2022-08-01 18:45:00,60.370758107873016
2022-08-01 19:00:00,60.370758107873016
2022-08-01 19:15:00,60.41618392702915
2022-08-01 19:30:00,60.41618392702915
2022-08-01 19:45:00,60.43577217378184
2022-08-01 20:00:00,60.43577217378184
2022-08-01 20:15:00,60.43577217378184
2022-08-01 20:30:00,60.43577217378184
2022-08-01 20:45:00,60.46496938619319
2022-08-01 21:00:00,60.49405988812709
2022-08-01 21:15:00,60.52292057922956
2022-08-01 21:30:00,60.54307489404753
2022-08-01 21:45:00,60.60923946271222
2022-08-01 22:00:00,60.54307489404753
2022-08-01 22:15:00,60.60923946271222
2022-08-01 22:30:00,60.61284985970987
2022-08-01 22:45:00,60.616203723088105
2022-08-01 23:00:00,60.616203723088105
2022-08-01 23:15:00,60.616203723088105
2022-08-01 23:30:00,60.616956475118535
2022-08-01 23:45:00,60.616203723088105
2022-08-02 00:00:00,60.616203723088105
2022-08-02 00:15:00,60.616203723088105
2022-08-02 00:30:00,60.616956475118535
2022-08-02 00:45:00,60.616956475118535
2022-08-02 01:00:00,60.72029158282765
2022-08-02 01:15:00,60.8003537758965
2022-08-02 01:30:00,60.72029158282765
2022-08-02 01:45:00,60.72029158282765
2022-08-02 02:00:00,60.72029158282765
2022-08-02 02:15:00,60.77288352211484
2022-08-02 02:30:00,60.8003537758965
2022-08-02 02:45:00,60.856330922675
2022-08-02 03:00:00,60.8003537758965
2022-08-02 03:15:00,60.88239320207433
2022-08-02 03:30:00,60.8003537758965
2022-08-02 03:45:00,60.8003537758965
2022-08-02 04:00:00,60.80703722394213
2022-08-02 04:15:00,60.80703722394213
2022-08-02 04:30:00,60.8003537758965
2022-08-02 04:45:00,60.77288352211484
2022-08-02 05:00:00,60.77288352211484
2022-08-02 05:15:00,60.77288352211484
2022-08-02 05:30:00,60.8003537758965
2022-08-02 05:45:00,60.77288352211484
2022-08-02 06:00:00,60.77288352211484
2022-08-02 06:15:00,60.77288352211484
2022-08-02 06:30:00,60.77288352211484
2022-08-02 06:45:00,60.77288352211484
2022-08-02 07:00:00,60.73410165837416
2022-08-02 07:15:00,60.73410165837416
2022-08-02 07:30:00,60.73410165837416
2022-08-02 07:45:00,60.73410165837416
2022-08-02 08:00:00,60.71143148492055
2022-08-02 08:15:00,60.71143148492055
2022-08-02 08:30:00,60.61496160749371
2022-08-02 08:45:00,60.61284985970987
2022-08-02 09:00:00,60.61284985970987
2022-08-02 09:15:00,60.61284985970987
2022-08-02 09:30:00,60.584249812799655
2022-08-02 09:45:00,60.5829291940688
2022-08-02 10:00:00,60.50567937022115
2022-08-02 10:15:00,60.43979231720689
2022-08-02 10:30:00,60.36533211223664
2022-08-02 10:45:00,60.28626773625501
2022-08-02 11:00:00,60.09834503249263
2022-08-02 11:15:00,59.5838978168339
2022-08-02 11:30:00,59.55991277572954
2022-08-02 11:45:00,59.4852188264752
2022-08-02 12:00:00,59.4684564510906
2022-08-02 12:15:00,59.44888403146936
2022-08-02 12:30:00,59.15499196983487
2022-08-02 12:45:00,59.08111557633402
2022-08-02 13:00:00,58.96552670006587
2022-08-02 13:15:00,58.939556590452085
2022-08-02 13:30:00,58.691086492002384
2022-08-02 13:45:00,58.5635740962061
2022-08-02 14:00:00,58.45584767141221
2022-08-02 14:15:00,58.45514851549311
2022-08-02 14:30:00,58.35734844475503
2022-08-02 14:45:00,58.35689850890976
2022-08-02 15:00:00,58.33923633752566
2022-08-02 15:15:00,58.33923633752566
2022-08-02 15:30:00,58.32204315099981
2022-08-02 15:45:00,58.28774132818144
2022-08-02 16:00:00,58.28774132818144
2022-08-02 16:15:00,58.00962922083917
2022-08-02 16:30:00,58.28774132818144
2022-08-02 16:45:00,58.28774132818144
2022-08-02 17:00:00,58.28774132818144
2022-08-02 17:15:00,58.28774132818144
2022-08-02 17:30:00,58.28774132818144
2022-08-02 17:45:00,58.28774132818144
2022-08-02 18:00:00,58.32204315099981
2022-08-02 18:15:00,58.32204315099981
