,08/08/22 00:01:00,08/08/22 00:16:00,08/08/22 00:31:00,08/08/22 00:46:00,08/08/22 01:01:00,08/08/22 01:16:00,08/08/22 01:31:00,08/08/22 01:46:00,08/08/22 02:01:00,08/08/22 02:16:00,08/08/22 02:31:00,08/08/22 02:46:00,08/08/22 03:01:00,08/08/22 03:16:00,08/08/22 03:31:00,08/08/22 03:46:00,08/08/22 04:01:00,08/08/22 04:16:00,08/08/22 04:31:00,08/08/22 04:46:00,08/08/22 05:01:00,08/08/22 05:16:00,08/08/22 05:31:00,08/08/22 05:46:00,08/08/22 06:01:00,08/08/22 06:16:00,08/08/22 06:31:00,08/08/22 06:46:00,08/08/22 07:01:00,08/08/22 07:16:00,08/08/22 07:31:00,08/08/22 07:46:00,08/08/22 08:01:00,08/08/22 08:16:00,08/08/22 08:31:00,08/08/22 08:46:00,08/08/22 09:01:00,08/08/22 09:16:00,08/08/22 09:31:00,08/08/22 09:46:00,08/08/22 10:01:00,08/08/22 10:16:00,08/08/22 10:31:00,08/08/22 10:46:00,08/08/22 11:01:00,08/08/22 11:16:00,08/08/22 11:31:00,08/08/22 11:46:00,08/08/22 12:01:00,08/08/22 12:16:00,08/08/22 12:31:00,08/08/22 12:46:00,08/08/22 13:01:00,08/08/22 13:16:00,08/08/22 13:31:00,08/08/22 13:46:00,08/08/22 14:01:00,08/08/22 14:16:00,08/08/22 14:31:00,08/08/22 14:46:00,08/08/22 15:01:00,08/08/22 15:16:00,08/08/22 15:31:00,08/08/22 15:46:00,08/08/22 16:01:00,08/08/22 16:16:00,08/08/22 16:31:00,08/08/22 16:46:00,08/08/22 17:01:00,08/08/22 17:16:00,08/08/22 17:31:00,08/08/22 17:46:00,08/08/22 18:01:00,08/08/22 18:16:00,08/08/22 18:31:00,08/08/22 18:46:00,08/08/22 19:01:00,08/08/22 19:16:00,08/08/22 19:31:00,08/08/22 19:46:00,08/08/22 20:01:00,08/08/22 20:16:00,08/08/22 20:31:00,08/08/22 20:46:00,08/08/22 21:01:00,08/08/22 21:16:00,08/08/22 21:31:00,08/08/22 21:46:00,08/08/22 22:01:00,08/08/22 22:16:00,08/08/22 22:31:00,08/08/22 22:46:00,08/08/22 23:01:00,08/08/22 23:16:00,08/08/22 23:31:00,08/08/22 23:46:00,08/09/22 00:01:00
max_amp,0.007126424932944556,0.007029559657497452,0.007929114862217973,0.006051445068690984,0.006897355697690185,0.006162472557428894,0.007605302846518482,0.007100244276579811,0.006772024046395622,0.007137024430916739,0.006769902171759809,0.007156689752979271,0.006264561043188122,0.006249253326503467,0.007341090943954607,0.006047083428867785,0.005823151699269968,0.006149073499616151,0.006470389579007779,0.00617509640829992,0.0066840964602815165,0.007036206554366142,0.0060768876524369035,0.00646062691997607,0.005787933308093276,0.006380205814136174,0.006127886559053647,0.005442744027554809,0.007327686497292357,0.006538561195832044,0.006048302496689146,0.006138879130793253,0.006404456132804903,0.006801961605772749,0.006254010108209075,0.007244502342494776,0.006446850527563113,0.007044894496048512,0.005744480313300102,0.006504169802465031,0.0062410724929548,0.0056798028982714506,0.0068774620788691135,0.006278352639563453,0.006219763659441331,0.0060458664903212085,0.006279714559205432,0.00609857992750646,0.005464507977268104,0.0063420106994797444,0.006198204001923869,0.006184781807035535,0.008081927233659145,0.007872769042795269,0.007413641763325726,0.006273895731587136,0.004927841157865835,0.005004696520532739,0.005964898013829491,0.007259298206847883,0.006764511517539026,0.005820621729679196,0.0065223094356088055,0.005794980476822215,0.005483453778098807,0.005107727216786704,0.005498298508052349,0.005015791786894869,0.0046265828279423915,0.004650269344503463,0.004835364121046213,0.005257746233582825,0.005350952733949114,0.004502285370038138,0.00477485554310003,0.004921467533615803,0.00518762255763029,0.005232571253183358,0.0064040520023226095,0.005111618479012501,0.005181893337358968,0.005170932069457775,0.005211692139221767,0.004834870105016898,0.005236320338203764,0.005838795582880892,0.004961829882897204,0.005920073344918533,0.005914561581844394,0.005300040851408828,0.005893190163860653,0.0077496255991793,0.005396689788224345,0.0063147018727777145,0.005545011006211087,0.006512720245206271,0.006112866095674649
mean_amp,0.004969796217219225,0.004765500306336169,0.005007193818168794,0.004742259945492077,0.004889887459927676,0.004895642355243645,0.0049636990550838865,0.0050385252954927824,0.0050623387012328925,0.004939306606321264,0.004964182484861705,0.004943355252227288,0.004792458462837861,0.0048597228204158936,0.004816562964772567,0.004812735053855258,0.004622194256119967,0.004676460702389834,0.004777474170088497,0.004588478882132168,0.004685265878077268,0.004718911762643125,0.00458054454637644,0.004688203849255733,0.004618498529410711,0.004505923770620224,0.004418664236127004,0.0043579553216571785,0.004539666765130046,0.004427823211446064,0.004444038363864103,0.004453195120707951,0.004481918338992,0.004415049137826932,0.004306062945843586,0.0044387243661675145,0.004424627648281236,0.004562497375044301,0.004382441389783647,0.004407689203188639,0.004543627461862237,0.004474672317405631,0.0044216201545413366,0.004557850858010517,0.004452818357818674,0.004523603178987205,0.004419855577520535,0.004430832805381076,0.0044968524986482026,0.0043596086027241805,0.004215999574170745,0.004462101188409605,0.005239547942511836,0.006076222259750755,0.00581389845005396,0.004368201873389869,0.0033804128237737456,0.003986925891917281,0.004571693223680911,0.004758936210039055,0.004897061050489599,0.0047563879208538514,0.004811403717663961,0.004623271390506689,0.004106064844151546,0.004048454852568482,0.003822214960736996,0.0038348228558014574,0.0035388578254817457,0.0033443608693112083,0.003194988628901793,0.003595876093394976,0.0035333636520469263,0.0035761925882842435,0.003351218293717753,0.0035167433305992187,0.0033448934598950667,0.003441769261237545,0.0034519103921087837,0.0033978688636846915,0.0034803361063153195,0.0033840067605449137,0.003540957746490148,0.0034800349952085067,0.0035042695250682163,0.0036277056614500065,0.0035386387562986316,0.0036302380534840844,0.0038568615952948642,0.00383701962361011,0.0038801728194786883,0.004020967163736004,0.0037801091833148054,0.004004064684400678,0.003983552263173593,0.004045920031429233,0.00411278005199336
median_amp,0.004919879024788433,0.004621876795934874,0.00482330708173809,0.004757501442301171,0.004736032911542202,0.004883808654783446,0.00492736232309267,0.004782203052896627,0.004937706554214855,0.0048572675367024205,0.004887374721032551,0.004878114521185362,0.004807683841062702,0.00480796159672864,0.004761991810115451,0.004770423364614698,0.004604865611275691,0.004562271382942415,0.004714343636351205,0.004510679401337184,0.004574549808168939,0.004704927939973706,0.004516428328592692,0.00467800241652092,0.00455415772649035,0.0044331761045815895,0.004346158904095636,0.0043343020998354055,0.004438669464885365,0.004424018182057489,0.004363329230445849,0.004416117390141274,0.004443293291282294,0.0044053859343942585,0.004132757576199396,0.004258972600996924,0.004389643930086869,0.004459073080876482,0.004362145311469879,0.004304427300208337,0.004528651344868514,0.0044055710798179895,0.004361415586860526,0.0044289690482877744,0.004326444982749689,0.0044530210006493605,0.004333951441076655,0.004382677780035873,0.004458235218074624,0.004202033824603293,0.004114521804208968,0.004396618603914728,0.00525294454077485,0.005971646153987322,0.005705852074103956,0.004234276708013166,0.0033212953388838465,0.003960231276853885,0.004601302956194531,0.004717403212271157,0.004826845936892591,0.004692201637276138,0.004724987740445781,0.004513261766740592,0.0041344489764832525,0.004045824126647531,0.0037067155172424457,0.003794874225443598,0.00349156592550225,0.0032671164198832996,0.0031308293649335217,0.0035980683179187654,0.003458564545948919,0.00357043024863698,0.0033386237999673118,0.003412612310735484,0.0033106895487137983,0.003363429543079708,0.0033750822199473058,0.003305607678811687,0.0034624577343523484,0.0033212759576254237,0.003533388298966121,0.0034205306826117707,0.003556575257914101,0.0036663668505921313,0.003532191297992068,0.003450390805988526,0.0038060703161175193,0.0037798618914947303,0.0039098095706432065,0.0040017537371902275,0.0036928069803388937,0.0039694234064415225,0.003882013436020402,0.003940429396611747,0.00408231383565163
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch4,7,5,14,3,6,3,5,6,9,3,8,19,7,3,6,10,3,2,5,3,9,3,4,4,3,7,7,2,7,4,7,4,3,9,1,8,9,10,3,5,3,0,9,4,5,5,10,4,7,2,4,8,9,15,21,12,2,0,2,1,0,4,1,2,2,2,0,3,0,1,5,2,3,0,2,6,4,3,10,8,2,2,10,7,7,6,10,11,22,11,9,16,11,5,9,5,9
impulses_ch3,477,421,469,406,395,415,463,456,458,459,438,473,332,380,385,397,329,390,397,361,373,394,339,360,375,337,331,307,333,341,307,335,348,326,306,329,335,349,348,346,315,337,273,305,326,371,297,349,329,376,307,369,530,892,785,514,180,116,150,239,231,288,325,230,173,198,196,148,81,103,112,149,102,112,140,162,196,205,201,198,226,249,253,251,264,275,252,286,335,363,373,394,294,371,377,376,392
impulses_ch2,8548,8113,8448,7953,8689,8387,8495,8758,8867,8844,8459,8532,8339,8344,8207,8266,7846,7694,7844,7542,7930,7467,7543,7579,7611,7244,7068,7112,7162,6808,6838,6947,6780,6767,6322,6493,6582,6889,6340,6515,7492,6888,6613,7457,6551,6703,6456,6346,6673,6138,6054,6631,8900,12196,10928,6150,4529,7766,11971,11987,12832,11016,11296,10804,8155,7684,6584,6451,5294,4798,3934,5121,5050,5290,4541,4412,4252,4235,4206,4049,4287,4072,4307,4214,4178,4589,4244,4524,4671,4667,4988,4986,4847,5252,5521,5499,5356
impulses_ch1,31857,32144,31965,32352,32285,31581,31646,31838,31967,32275,32129,32443,32382,31935,32412,32154,32833,31887,32143,32783,32012,32449,32558,32745,33085,33623,33901,33563,32926,33459,33583,32955,32649,33402,33292,33546,32728,33422,33017,34202,35624,33846,32986,37050,32808,32566,33160,32626,32007,33438,32893,32768,32196,35500,30732,35682,41486,35445,39032,34099,32807,34129,33686,34332,36143,37039,38400,40606,39698,39477,41905,38461,38447,38346,39448,39718,44966,38533,38864,38910,38607,38618,38469,38730,38690,38694,38469,38227,38245,37735,38045,37252,37739,36883,37128,36934,37105
max_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
